Num,Id,Created,User,Text,Likes,Retweets,Geolocation,Location,Language,User_Id,User_Name,User_Followers,User_Following
311,1338068262085660672,2020-12-13 10:28:28,suesz_von_dir,"Natürlich brauchen Schulen 2, 3 Tage. Wenn Schüler oder Eltern keine Mail, Drucker etc. haben, liegt auch nicht an… https://t.co/vdT5oyz6tS",3,0,,"Berlin, Deutschland",de,1272458937393086466,Süß von dir,3,0
312,1338068257484529664,2020-12-13 10:28:27,limes_raetia,"RT @tagesschau: Liveblog: ++ ""Wir sind zum Handeln gezwungen"" ++ https://t.co/zqQcgkzwyS #Liveblog #Coronavirus",0,7,,,de,551331978,limes raetia,92,386
313,1338068256649777153,2020-12-13 10:28:27,Favealot,RT @mss__understood: Ist „gesegneter Lockdown“ eigentlich eine gesellschaftliche anerkannte Grußformel? #lockdown #Lockdown2 #fckcorona #co…,0,1,,,de,45238345,Favealot,822,256
314,1338068247460057090,2020-12-13 10:28:24,AdrianeMelathie,"#Deutschland: Es ist amtlich, der #Lockdown2 wird ab Mittwoch 🇩🇪 #Wirtschaft u Bevölkerung in die Armut,… https://t.co/9zfinZPGf9",0,0,,Bonn,de,2835088744,Adriane Melathiel,1235,1776
315,1338068233652416516,2020-12-13 10:28:21,Alex_ohne_Zahl,"RT @NiemalsD: Wenn man Mitglied in einer egoistischen, nur auf sich bezogenen Partei ist und die Gesundheit anderer leichtfertig auf das Sp…",0,5,,Schleswig-Holstein,de,1190534123972116482,Alex197✊,738,1525
316,1338068224185929731,2020-12-13 10:28:19,bergerpascal2,"RT @ulyssepariser: En attendant les vaccins... 16 millions de cas de #Covid19 aux États-Unis, et 295.000 morts..  Au printemps, les project…",0,10,,Andorre,fr,499277150,Berger Pascal,215,837
317,1338068220360544256,2020-12-13 10:28:18,thefirstindia,"MNM chief #KamalHaasan asks PM #NarendraModi to explain need for #NewParliament building for about Rs 1,000 crore '… https://t.co/0KIcn7tH3a",1,0,,"Jaipur, India",en,1113747196099399680,First India,7131,213
318,1338068206032998400,2020-12-13 10:28:15,SujeetBhartiya,"RT @DainikBhaskar: कोरोना देश में: अब तक देश में केवल 11.01% नागरिकों का टेस्ट हुआ; इसमें 6.44% लोग संक्रमित पाए गए
https://t.co/63xO44g7IB…",0,6,,"Allahabad, India",hi,351804875,Sujeet Bhartiya,612,843
319,1338068191201857537,2020-12-13 10:28:11,cinar_bahattin,"@hilalhaktan25 @suleymansoylu Maske=bordo bereliler,
Mesafe=İha/Siha ve Komandolar,
Temizlik =Hainlerin leşleri 
TA… https://t.co/CjMND3zVMz",1,0,,,tr,1307366593027026946,BAHATTİN ÇINAR,320,1127
320,1338068180967690241,2020-12-13 10:28:09,Alekipedia65,"RT @ktnewsonline: สถานการณ์ COVID-19 สรุปยอด ณ วันที่ 13 ธ.ค. 63 เวลา 17.00 น.     

#ไวรัสปอดอักเสบ #โควิด19 #โคโรนาไวรัส #Covid_19 #COVID…",0,2,,"Bangkok, Thailand",th,1021760042658226178,Alekipedia65⁹,110,665
321,1338068177448624129,2020-12-13 10:28:08,SyedZamirAhmed4,"RT @AlArabiya_Eng: Eager for a live music show after months of social distancing, more than 1,000 #Barcelona residents gather to participat…",0,2,,"Bihar, India",en,1252902939548672003,Syed Zamir Ahmed,2194,4997
322,1338068169978753024,2020-12-13 10:28:06,frotteelaken,"RT @watch_union: Ich kann es übrigens nicht mehr hören, dass die Politiker:innen die jetzige Lage nicht vorhersehen konnten. 

Die Kanzleri…",0,12,,,de,71877038,Schutt & Asche 🎄,506,3563
323,1338068158368915457,2020-12-13 10:28:03,beeemmwee,"RT @NiemalsD: Wenn man Mitglied in einer egoistischen, nur auf sich bezogenen Partei ist und die Gesundheit anderer leichtfertig auf das Sp…",0,5,,,de,918228018799284224,Peter Kraus,541,1442
324,1338068143521095681,2020-12-13 10:28:00,flakes010,RT @VenitaDAnthonij: Net het bericht ontvangen dat de onderbouw van de basisschool van onze meiden de komende week dicht gaat. Leerkrachten…,0,9,,The Netherlands,nl,3006230594,BlueMagic 🇳🇱,2751,2897
325,1338068142078259201,2020-12-13 10:27:59,SCanILBASAN,Covid-19 aşısı zorunlu olacak diyenler var. Ben olmam arkadaş güvenmiyorum çok şükür covid-19 a yakalanmadım onca v… https://t.co/c3Z1h0w4mD,0,0,,"İstanbul, Türkiye",tr,856100057992622080,S. Can İLBASAN,164,228
326,1338068141239373824,2020-12-13 10:27:59,man_groove,"Söder: ""Wir wollen keine halben Sachen mehr machen""
*
Liveblog zum #Coronavirus: #Lockdown ab 16. Dezember
https://t.co/TWIyS1WxDY.",1,0,,"Munich, Germany",de,55798340,Eckard Pfeifer,699,5000
327,1338068139309981696,2020-12-13 10:27:59,ChrisBrey1,"RT @watch_union: Ich kann es übrigens nicht mehr hören, dass die Politiker:innen die jetzige Lage nicht vorhersehen konnten. 

Die Kanzleri…",0,12,,München,de,787774580,Christian Brey,1622,3168
328,1338068130036330496,2020-12-13 10:27:56,Ms_Julia25,"RT @tagesschau: Liveblog: ++ ""Wir sind zum Handeln gezwungen"" ++ https://t.co/zqQcgkzwyS #Liveblog #Coronavirus",0,7,,,de,41792233,Julia🎄🎅🏻,82,35
329,1338068125523341313,2020-12-13 10:27:55,Narain96132033,"RT @PLCBABU: “Why a 1,000-crore new #Parliament 
when half of #India is hungry, losing 
livelihood due to #Coronavirus ? 
Please answer my…",0,4,,,en,1164038025405509634,MNM எம் எண்ணம்,752,447
330,1338068118183219202,2020-12-13 10:27:54,GltChristian,"@BFMTV The Covid in France metropol and for the world🌍 En ce Lundi 14 Décembre, Nous entamons la deuxième phase de… https://t.co/9cSja5zojQ",0,0,,France,fr,851381521760104448,Christian GLT,38,15
331,1338068116304089088,2020-12-13 10:27:53,DwiveduAzas,"RT @DainikBhaskar: कोरोना देश में: अब तक देश में केवल 11.01% नागरिकों का टेस्ट हुआ; इसमें 6.44% लोग संक्रमित पाए गए
https://t.co/63xO44g7IB…",0,6,,"Bhopal, India",hi,796775363485515777,Azad Dwivedi,554,87
332,1338068115918352385,2020-12-13 10:27:53,piloupili,"RT @joelpeppone1: On savait que le Test Pcr n'était pas adaptés, impossible de savoir si vous avez une grippe, un rhino-virus, un #coronavi…",0,1,,"Toulouse, France",fr,829308495325446146,vojinovic #4897,1237,1016
333,1338068095806681088,2020-12-13 10:27:48,phi_Lukas,"Bevor nun wieder das Gejammer wg. #shutdown losgeht: Es geht nicht darum, euch individuell vor einer Ansteckung zu… https://t.co/zmkRcG23rI",1,1,,"Berlin, Deutschland",de,859440132,Lukian,318,214
334,1338068095114555392,2020-12-13 10:27:48,MehrLeinengr18,"RT @Schneimere: Und die Frage, die mich nun schon den ganzen Sonntag umtreibt: Wird er nun Cornflakes essen? 🤔 ⁦@Blickch⁩  #Investigation…",0,1,,Griechenland und Schweiz,de,918872844,(((Mehr Lin)))🐾🦉🐓🐞,1391,808
335,1338068091507535872,2020-12-13 10:27:47,ChrisBrey1,"RT @tagesschau: Liveblog: ++ ""Wir sind zum Handeln gezwungen"" ++ https://t.co/zqQcgkzwyS #Liveblog #Coronavirus",0,7,,München,de,787774580,Christian Brey,1622,3168
336,1338068084603678721,2020-12-13 10:27:46,Muschelschloss,"RT @tagesschau: Liveblog: ++ ""Wir sind zum Handeln gezwungen"" ++ https://t.co/zqQcgkzwyS #Liveblog #Coronavirus",0,7,,"Pocking, Deutschland",de,125570941,Muschelschloss dahoam!💈,7497,2593
337,1338068082959519744,2020-12-13 10:27:45,SouzaEluam,"RT @CNEWS: #Coronavirus en France : le bilan de ce samedi 12 décembre
https://t.co/YgnwDvdPT8",0,7,,WORLD,fr,897599384413765634,ELUAM SOUZA,417,171
338,1338068081948708870,2020-12-13 10:27:45,MikeMaehlmann,"RT @DLFNachrichten: Die aktuellen Zahlen des Robert Koch-Instituts zur Ausbreitung des #Coronavirus in Deutschland.
#RKI #COVID19 
https://…",0,5,,"Lindhoeft, Schleswig-Holstein",de,824738297473798145,Mike Maehlmann ⚓🌊🏴‍☠☮🛥🏝🏖🏳‍🌈🇪🇺,301,949
339,1338068077032972289,2020-12-13 10:27:44,pecheuxrobert4,RT @joelpeppone1: Pour ceux qui à raison se plaignent d'être débordés #hopitaux Le combat est situé à cet étage. Le gvt continue les fermet…,0,1,,auvergne rhônes alpes,fr,1334069122058088452,pecheux robert,388,378
340,1338068068128464896,2020-12-13 10:27:42,watch_union,"Ich kann es übrigens nicht mehr hören, dass die Politiker:innen die jetzige Lage nicht vorhersehen konnten. 

Die K… https://t.co/jfngOOnadb",123,12,,Deutschland,de,859101343356772353,UnionWatch,27371,3613
341,1338068066052100098,2020-12-13 10:27:41,dragon_sanfran,"2288 new cases of coronavirus on Dec. 13 in Japan
≒12月13日に日本で新たにコロナウイルスが2288例発生

やっと名古屋もgo to中止に向けて動いているようです
今は、感染す… https://t.co/PpraMTdfVj",0,0,,Aichi in Japan,ja,937271819744165889,dragon@English & Ramen Lover,1129,3533
342,1338068043759489024,2020-12-13 10:27:36,kevbrijer,"RT @BramBilars: Ik vraag me toch echt af waarom de vaxxers bang zouden moeten zijn voor de anti vaxxers. Als dat vaccin werkt, dan ben je t…",0,3,,??????,nl,187132088,#corona is dictatuur #nexit #pro #EEG #anti #eu,630,321
343,1338068028400013315,2020-12-13 10:27:32,cinar_bahattin,"@meyroderler Maske=bordo bereliler,
Mesafe=İha/Siha ve Komandolar,
Temizlik =Hainlerin leşleri 
TAMAM… https://t.co/NxlzUDiTnQ",0,0,,,tr,1307366593027026946,BAHATTİN ÇINAR,320,1127
344,1338067972196327426,2020-12-13 10:27:19,Basarab_,"RT @FFelice1983: #Coronavirus Meine Damen un Herren, è #lockdown totale in 🇩🇪",0,1,,Roma,fr,715888011146371072,Manuel,192,97
345,1338067965804236802,2020-12-13 10:27:17,laurinlues,"""Corona ist außer Kontrolle geraten"" so MP Markus Söder
#coronavirus",3,1,,"Baden-Württemberg, Deutschland",de,1171083050031157250,Laurin Lüssenheide🚩,3422,2417
346,1338067963820302336,2020-12-13 10:27:17,huus2020,"Het is vandaag in Groningen voor even mistig...daarentegen zal de laaghangende smog rondom de corrupte, onsamenhang… https://t.co/taBkrOUJqh",1,1,,Daar waar er nog muziek in zit,nl,1510787605,Fleetcafe,1131,1022
347,1338067963514155013,2020-12-13 10:27:17,flomunich,Lockdown ab dem 16.12. ENDLICH muss man sagen... #coronavirus,0,0,,"Berlin, Deutschland",de,2557145959,Flo #MiaSanMia,129,282
348,1338067959109931015,2020-12-13 10:27:16,DeriRs,"RT @SaloomaEssa: #photooftheday 🇵🇸📸🇵🇸
#CoronaVirusUpdates 🦠🌚
Gaza Strip is cautiously getting back to normal life after a two-day lockdown…",0,3,,Bekasi Indonesia,en,2959134092,Dey,1501,1201
349,1338067958774554626,2020-12-13 10:27:16,tagesschau,"Liveblog: ++ ""Wir sind zum Handeln gezwungen"" ++ https://t.co/zqQcgkzwyS #Liveblog #Coronavirus",32,7,,Hamburg,de,5734902,tagesschau,2854779,322
350,1338067949236740096,2020-12-13 10:27:13,sbiermann,Eigentlich ist der #lockdown nur der logische nächste Schritt im Wirtschaftskrieg gegen das eigene Volk. RIP Freihe… https://t.co/aAWYBdwLCU,0,0,,,de,34895241,Sebastian Biermann,34,30
351,1338067948020396032,2020-12-13 10:27:13,NionSophie,RT @CellPressNews: Therapeutic nucleic acid based technologies could be a powerful tools for combatting coronaviruses. Read this @TrendsBio…,0,60,,,en,1182547668515602432,Sophie Barille-Nion,23,166
352,1338067942777491457,2020-12-13 10:27:12,WoodfordinDK,"In the #USA while #COVID19 numbers were down slightly day to day they remain sky high overall with 220,298 new… https://t.co/3TkOzJ2v1a",0,0,,"Faaborg, Denmark",en,174137795,Shane Woodford,13257,2698
353,1338067925979308032,2020-12-13 10:27:08,clotpole2020,"RT @KailashChandOBE: CAUTION ! #coronavirus deaths are on the increase in UK, 519 more reported today, which is HIGHEST toll since April. S…",0,99,,Anywhere but the Tavern. ,en,1324682625844416513,🎄☃️❄️ Emma ❄️⛄🎄,57,101
354,1338067896501669888,2020-12-13 10:27:01,TorstenGpkt,"Weiß jemand, wie viele Schwangerschaften durch abgesagte Weihnachtsfeiern nicht zustande kommen? #COVID… https://t.co/k7xtSbFfaj",0,0,,"Hessen, Deutschland",de,1298690432306733058,Torsten G.,5,94
355,1338067886233948160,2020-12-13 10:26:58,Little_Seal0118,"RT @CECCgov: In the midst of a global pandemic, we urge complete transparency from the Chinese gov’t &amp; the end of any punishments for those…",0,427,,Wonderland,en,1165665046896070656,Little Seal 😷,1177,1246
356,1338067881154768896,2020-12-13 10:26:57,MokLosDam,"RT @FabDelettres: Toi aussi réalise ton tuto comme le spécialiste du JT de @TF1 

🙏🏻
#MerciDocteur #Coronavirus #covid #OnEstSauvé https://…",0,13,,La tente de Kadhafi,fr,3288405868,Mokhtar LOS DAMIDOT ⭐️⭐️,14,28
357,1338067876918530050,2020-12-13 10:26:56,NiemalsD,"Wenn man Mitglied in einer egoistischen, nur auf sich bezogenen Partei ist und die Gesundheit anderer leichtfertig… https://t.co/XBuXOQAdiC",30,5,,"Mannheim, Baden-Württemberg",de,1174205566014676994,NiemalsAfD,5432,5400
358,1338067870085943300,2020-12-13 10:26:54,FGranval,RT @EFEnoticias: La Organización Mundial de la Salud (OMS) registró en las últimas 24 horas más de 13.000 muertes globales y 692.000 nuevos…,0,317,,,es,547130489,Francisco Granval,182,230
359,1338067869339246593,2020-12-13 10:26:54,BhartiyaManvi,"RT @DainikBhaskar: कोरोना देश में: अब तक देश में केवल 11.01% नागरिकों का टेस्ट हुआ; इसमें 6.44% लोग संक्रमित पाए गए
https://t.co/63xO44g7IB…",0,6,,,hi,1281757802952667136,Manvi Bhartiya,11,20
360,1338067855343017984,2020-12-13 10:26:51,MariMario1,"RT @SinistroTOP: 🔴Se a #Natale i piatti non verranno lanciati ma serviti normalmente gennaio sarà un ecatombe.

#12dicembre #Conte #dpcm #c…",0,6,,,it,1088748639349100544,MariMario,1485,1478
361,1338067851035496457,2020-12-13 10:26:50,ReyesDi62171857,"RT @alferma1: Lamento profundamente el fallecimiento de Eduardo Criado. Todo mi cariño a su familia, amigos y compañeros. Por la memoria de…",0,9,,Villanueva de la Cañada.Madrid,es,839851068829941760,ReyesDiaz,4995,5089
362,1338067827820015617,2020-12-13 10:26:44,NinSch7,Läuft hier auch so mit den unteren Schulklassen. Es gibt Präsenzunterricht. Wenn möglich bitte nicht kommen. Wenn d… https://t.co/NHJlKya8fJ,0,0,,Deutschland,de,1281547438617231360,NinSch,56,102
363,1338067809348227072,2020-12-13 10:26:40,raafat_hammad2,"RT @IslamchoiceO: ⚖️

🔳 Jejuar por quem morreu

🎤Sheikh : Ali Abdune.‌

◾️#Português
https://t.co/vAmJu2jBrj

◾️#Árabe
https://t.co/JQn1tBK…",0,35,,Iraq-Baghdad ,in,1270263290250354688,رأفت بو فيصل,1256,634
364,1338067805388804097,2020-12-13 10:26:39,KerstinHorstma2,"RT @DrPuerner: Ohne langfristige Strategie ist ein harter #Lockdown wertlos.  

Priorität muss der Schutz derer haben,die von #COVID19 star…",0,70,,"Düsseldorf, Deutschland",de,932884741736534016,Kerstin Horstmann,43,84
365,1338067794932412416,2020-12-13 10:26:37,istvitci,RT @B_e_d_r_i_y_e_: #MusmutluPazarlar #Suleymansoylu #pazar #pazarkeyfi #MutluPazarlar #OOOH #Covid_19 #coronavirus Helal olsun meclistekil…,0,3,,Osmanlı Coğrafyası ,tr,1236625618529386497,AspasyaliAganDigon,9186,9964
366,1338067789047865345,2020-12-13 10:26:35,ANKARALI330,"RT @Usyinn: Basında çıkan haberlerden anladığım kadarıyla Ak Parti #Biontech'ten aşı almış ve kendi partililerine yaptırmış bile.

Fakat bi…",0,7,,"Ankara, Mersin",tr,1063701205824749568,Ankaralı0606,7013,6489
367,1338067762049118209,2020-12-13 10:26:29,RolfSonderkamp,RT @TrumpGER: Police stopped a bus carrying demonstrators in Dresden (Germany) on the grounds that anti-government demonstrations are no lo…,0,4,,Deutschland,en,811669550555168768,Rolf Sonderkamp,393,161
368,1338067753052360704,2020-12-13 10:26:27,TanooKhann,"RT @Im_NJA: #این_آر_او_کے_سوالی
Despite reports of #Coronavirus puffiness and terrorism by secret agency, PDM will play tomorrow with peopl…",0,9,,,en,1159015718580604928,TANVEER KHAN,799,883
369,1338067753002004480,2020-12-13 10:26:27,Heleenswereld,Liever nog een tijdje alleen thuis dan op mijn buik in het ziekenhuis! #coronamaatregelen #coronavirus #covid19nl,2,0,,Holland Gorinchem,nl,19068102,Heleen Wintershoven,815,645
370,1338067748564447232,2020-12-13 10:26:26,COVIDLive,"3,363 new cases and 78 new deaths in Croatia 

[10:26 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic",0,0,,,en,1236273574895329281,Coronavirus Updates,745,2
371,1338067746119065601,2020-12-13 10:26:25,SunderChavan,"RT @TV9Marathi: 'रक्तदान करा, एक किलो चिकन, पापलेट किंवा पनीर मोफत घेऊन जा'; रक्तदान वाढवण्यासाठी शिवसेनेचा फंडा! https://t.co/zYhpO3DzRQ
#…",0,5,,"Pimpri, Haveli",mr,2748169972,sunder chavan,1321,918
372,1338067735050326016,2020-12-13 10:26:22,mattimerker,"Ich bin leidenschaftlicher Konsument und selbst oft sportlich unterwegs, aber konsequenterweise müsste nun auch der… https://t.co/SpbODqIPuq",3,0,,"Groß-Umstadt, Deutschland",de,19710089,Matti Merker,1431,637
373,1338067733234278400,2020-12-13 10:26:22,joelpeppone1,Pour ceux qui à raison se plaignent d'être débordés #hopitaux Le combat est situé à cet étage. Le gvt continue les… https://t.co/6yMON1uFlf,1,1,,Planète Terre,fr,726379858247430145,Figli di Patriae,3600,4974
374,1338067719296528384,2020-12-13 10:26:19,viralvideovlogs,"RT @verdanielle: #Deutschland #Corona #COVID19 #coronavirus #Pandemie

BITTE schmeisst nicht Eure Masken weg, 
wo Ihr geht und steht. 
Legt…",0,1,,കേരളം,de,952247125185720320,#StayHome,4744,4623
375,1338067717056827394,2020-12-13 10:26:18,docnewsoholic,"RT @Tagesspiegel: Die #Polizei #Berlin stellt sich darauf ein, Transporte mit dem #Impfstoff gegen das #Coronavirus zu bewachen. Auch die k…",0,17,,,de,756737840130756608,doc newsoholic,30,141
376,1338067714783502338,2020-12-13 10:26:17,_SiGonfiaLaRete,"#coronavirus, deputato di Italia Viva: ""Meridionali più forti perché sono africani bianchi""

https://t.co/M123SrZnht",0,0,,Napoli,it,2489846964,Si Gonfia La Rete,4491,192
377,1338067713646678017,2020-12-13 10:26:17,verdanielle,"#Deutschland #Corona #COVID19 #coronavirus #Pandemie

BITTE schmeisst nicht Eure Masken weg, 
wo Ihr geht und steht… https://t.co/oNltDT2D5w",0,1,,,de,715464088957100032,Danielle Ver 🌍🇩🇪🇫🇷🇺🇸,0,0
378,1338067709372882944,2020-12-13 10:26:16,DivinityMemes,"RT @kankoll1: I love democracy
#memes2020 #life #coronavirus #meme https://t.co/xVjyZgjhTn",0,1,,United States,en,857389760226234369,DivinityMemes,492,17
379,1338067696806608897,2020-12-13 10:26:13,ancient_study,"RT @PKSRanaG: #खेत में स्प्रे #Spray करते देखा था!💥
अब #शादी विवाह के #पंडाल में भी देख लो!!😂😂

फॉलो करें @PKSRanaG
#coronavirus #Corona 
#…",0,39,,India,hi,1310208702650003457,school_of_ancient_science,4,107
380,1338067688057434114,2020-12-13 10:26:11,gabriellaparisi,"#Coronavirus, le notizie di oggi sul #Covid: nessuna regione zona rossa, gli esperti: ""Limitare gli spostamenti per… https://t.co/78gUcL3YYn",0,0,,Hyperspace,it,281563139,Gabriella Parisi,1409,187
381,1338067685670842368,2020-12-13 10:26:11,Das_Linchen,"Sorry, aber was soll das?! 
Jetzt werden Montag &amp; Dienstag die Läden und Innenstädte wieder überrannt. 
Warum nicht… https://t.co/EeVpW2Ebbt",6,0,,"Bielefeld, Nordrhein-Westfalen",de,35215707,Bonnie Parker,1202,230
382,1338067672936943616,2020-12-13 10:26:07,1dezas41,"RT @AntiDolos: ⚡️Connection between #BTC cost &amp; #COVID19 ⚡️

🦠The #Coronavirus bear market presents the intense showcase misfortunes since…",0,5,,,en,1161283538873925634,Kakashi Nakamoto,25,82
383,1338067669795434497,2020-12-13 10:26:07,LiLouarD2,"RT @Mediavenir: 🇫🇷 FLASH - Le professeur Philippe #Juvin ""espère"" que le #vaccin contre la #COVID19 fonctionnera, car sinon ""1 à 10 épisode…",0,182,,,fr,932229267374723075,Louise,341,386
384,1338067667035545601,2020-12-13 10:26:06,RobertoCastaldi,"RT @europainitalia: Twitter, Facebook, Microsoft, Google, TikTok hanno risposto a invito della #CommissioneUE impegnandosi a combattere la…",0,6,,www.cesue.eu,it,1326429109,Roberto Castaldi,2468,4999
385,1338067661440360448,2020-12-13 10:26:05,DAGUILARFOTO,"RT @DAGUILARFOTO: ""Basílica de Guadalupe"" La imagen en el día de la Virgen. Celebración en tiempos de Covid. #VirgenDeGuadalupe #Basilica #…",0,562,,CIUDAD DE MÉXICO,es,764723456,Daniel Aguilar Photo,15659,2050
386,1338067647389454337,2020-12-13 10:26:01,MNDManchester,"RT @NHSHMR: It's so important everyone that needs to self-isolate does. 

This is to stop the spread of #coronavirus and keep people safe.…",0,1,,Greater Manchester / High Peak,en,566260023,MND Association - Manchester & District Branch,2556,510
387,1338067628141776898,2020-12-13 10:25:57,RetoRek,"#Covidiot @Erich_Hess ist nicht nicht nur dumm und gefährlich (er forderte zu Gefährdung von Menschenleben auf), so… https://t.co/8FA9DHV4m6",0,0,,Zürich,de,320736916,Reto Knobel,305,516
388,1338067621460185091,2020-12-13 10:25:55,VanMetje,Er is ‘n meisje (15) met #Covid_19 die nu naar een quarantaine-afdeling vh hoofdkantoor is verplaatst. Ze heeft zov… https://t.co/32NPymKcmc,2,0,,,nl,1051861618450190342,Metje van Elten,1238,1000
389,1338067619660791808,2020-12-13 10:25:55,EPCantabria,"Cantabria suma dos fallecidos por #coronavirus y suben los hospitalizados, pero los casos nuevos bajan a 55 https://t.co/G18HLB25fr",1,0,,,es,231482556,Europa Press,9933,527
390,1338067605635162113,2020-12-13 10:25:51,TheBlac14661337,"RT @SkyNews: Aerial footage shows Christmas shoppers enjoying London's Oxford Street, as #coronavirus cases in the capital rise. 

For more…",0,23,,,en,1242744948346294272,TheBlackList,33,102
391,1338067586433642498,2020-12-13 10:25:47,fabien_fichaux,"RT @Mediavenir: 🇫🇷 FLASH - Le professeur Philippe #Juvin ""espère"" que le #vaccin contre la #COVID19 fonctionnera, car sinon ""1 à 10 épisode…",0,182,,"Jeumont, France",fr,846815639822090240,FabiShow,1241,3600
392,1338067581299658754,2020-12-13 10:25:46,SRUnfiltered,RT @cenkuygur: It's begun. Dr. Jill Biden is now not enough of a doctor for conservatives. When Trump was talking about injecting bleach to…,0,311,,"Berkeley, CA ↔️ Sacramento, CA",en,481703659,Stephen Ruderman 🌹,823,1647
393,1338067580167188480,2020-12-13 10:25:45,ktnewsonline,"สถานการณ์ COVID-19 สรุปยอด ณ วันที่ 13 ธ.ค. 63 เวลา 17.00 น.     

#ไวรัสปอดอักเสบ #โควิด19 #โคโรนาไวรัส #Covid_19… https://t.co/lsKoD9ofyf",1,2,,Thailand,th,19059272,กรุงเทพธุรกิจ,787309,728
394,1338067575712985093,2020-12-13 10:25:44,cinar_bahattin,"@HasipKAPLAN Maske=bordo bereliler,
Mesafe=İha/Siha ve Komandolar,
Temizlik =Hainlerin leşleri 
TAMAM… https://t.co/sOQ6gaqxAd",0,0,,,tr,1307366593027026946,BAHATTİN ÇINAR,320,1127
395,1338067573682937864,2020-12-13 10:25:44,JulieGildie,RT @pash22: 'We need help': Sweden's capital sounds the alarm as its hospitals fill with #coronavirus patients https://t.co/LpttXgJSmr via…,0,3,,,en,1188879879640616961,Julie Gildie,182,337
396,1338067569803145216,2020-12-13 10:25:43,lilith001975,RT @RealityFirst3: #Covidioten #coronavirus #coronamaatregelen #CoronaVaccine #Coronazis,0,1,,,und,1300723328227958786,Lilith001975,141,238
397,1338067569404751874,2020-12-13 10:25:43,_AntwortIstJa_,"RT @watch_union: In welcher Parallelwelt lebt Michael Müller?

Mit der Realität hat sein Geschwafel jedenfalls nichts zu tun. /TN #Coronavi…",0,4,,,de,1232445672206536704,Die Antwort ist: Ja.,0,0
398,1338067538115244035,2020-12-13 10:25:35,realMarijen,RT @mdr_th: In ganz Thüringen ab Mittwoch kein Präsenzunterricht in den Schulen mehr. Bis 22.12.2020 und zw. 4. und 8.1.2021 wird zuhause g…,0,5,,"Berlin, Deutschland",de,2945708297,Fabio Precek-Jimènez,165,2239
399,1338067536999538696,2020-12-13 10:25:35,LesTeurs,"RT @Mediavenir: 🇫🇷 FLASH - Le professeur Philippe #Juvin ""espère"" que le #vaccin contre la #COVID19 fonctionnera, car sinon ""1 à 10 épisode…",0,182,,,fr,1321830210283671553,Les Média(twit)teurs,28,338
400,1338067530968084481,2020-12-13 10:25:34,FSA_ToGo,"@FCKAFD_RAUS Was ich immer gesagt habe: die menschliche Zivilisation endet nicht mit einem Knall, sondern mit Impfg… https://t.co/r9EW31VBpm",0,0,,,de,1150838207598223361,FSA,139,1008
401,1338067521761472514,2020-12-13 10:25:31,kankoll1,"I love democracy
#memes2020 #life #coronavirus #meme https://t.co/xVjyZgjhTn",1,1,,,en,1304350663820926976,KanKoll,4,144
402,1338067518750150656,2020-12-13 10:25:31,Redwhite2020M,#lockdown #tagderschande #keinrechtsstaatmehr #Boellerverbot #Coronavirus #bundesregierungabwählen,0,0,,,und,1325456447900094470,redwhite2020_muc,0,5
403,1338067506003652609,2020-12-13 10:25:28,FalcionelliFede,"RT @europainitalia: Twitter, Facebook, Microsoft, Google, TikTok hanno risposto a invito della #CommissioneUE impegnandosi a combattere la…",0,6,,,it,489501389,Federico Falcionelli,1299,4998
404,1338067504929923073,2020-12-13 10:25:27,15thCole,learned a lot this year 💯 #proud #2021vision #endof2020 #coronavirus,0,0,,"Pennsylvania, USA",en,908531985961881601,iiGOT1️⃣5️⃣NOGEICO 🦎🦎NEED GEICO// ⑮𝔱𝔥 𝔠𝔬𝔩𝔢,58,223
405,1338067501117222916,2020-12-13 10:25:27,BeckySm54509086,RT @RidgeOnSunday: NHS chiefs have warned of a 'third wave' of #coronavirus cases amid concerns over the relaxation of rules over Christmas…,0,11,,,en,1175894928146206720,Becky Smith,15,1865
406,1338067487922016256,2020-12-13 10:25:23,LilianaLucko,Que Enorme tristeza q nadie le de la importancia q tiene! Se burlan de los miles de muertos y ya nadie respeta nada… https://t.co/B29B8uCBfb,0,0,,Ciudad Autónoma de Buenos Aire,es,802311734149218304,Liliana lucko,9463,9786
407,1338067486705594368,2020-12-13 10:25:23,YayaHtch,"RT @ulyssepariser: En attendant les vaccins... 16 millions de cas de #Covid19 aux États-Unis, et 295.000 morts..  Au printemps, les project…",0,10,,France,fr,79586178,Yaya,251,274
408,1338067467835420672,2020-12-13 10:25:19,Schneimere,"Und die Frage, die mich nun schon den ganzen Sonntag umtreibt: Wird er nun Cornflakes essen? 🤔 ⁦@Blickch⁩… https://t.co/rlMK2ZM9AO",9,1,,Uster,de,1426055527,Meret Schneider,2184,605
409,1338067462911381505,2020-12-13 10:25:17,PauvertJ,"RT @FabDelettres: Toi aussi réalise ton tuto comme le spécialiste du JT de @TF1 

🙏🏻
#MerciDocteur #Coronavirus #covid #OnEstSauvé https://…",0,13,,"Mouzillon, Pays de la Loire",fr,428300034,Jay,69,234
410,1338067458234720259,2020-12-13 10:25:16,riazbhana,RT @kapkobe24: @SonnyBWilliams The #genocide of a million #uighur #Muslims by #China and the incompetence denial and handling of tge #coron…,0,1,,Malawi,en,331514303,Riaz Bhana,553,493
