Num,Id,User,Text,Likes,Retweets,Geolocation,Location,Language,User_Id,User_Name,User_Followers,User_Following
337,1338064746818359297,thaveeshalp,RT @colombogazette: Prime Minister Mahinda Rajapaksa has instructed officials to expedite the testing of indigenous coronavirus medications…,0,1,,"Kandy,Sri Lanka ",en,3156459702,Thaveesha Prabharatne,289,342
338,1338064727797325825,WoodfordinDK,Here is the latest snapshots 1st) comparing some of the hardest hit countries in the #COVID19 pandemic so far and 2… https://t.co/eA05mg8BKL,0,0,,"Faaborg, Denmark",en,174137795,Shane Woodford,13257,2698
339,1338064719760871424,colorlessplace,"RT @CECCgov: In the midst of a global pandemic, we urge complete transparency from the Chinese gov’t &amp; the end of any punishments for those…",0,426,,Hong Kong,en,3251133985,blackatall,14,22
340,1338064707190726659,LkWarm,"#Covid19 #CoronaVirus #CoronavirusItalia #Covid19IT

Le 5 #regioni con più casi giornalieri

Fact/Source:… https://t.co/QJIdvA4J0v",0,0,,"Rome, Italy - Beaulieu, France",it,7457212,LukeWarm,463,456
341,1338064704762212353,1_1r1_,@realDonaldTrump #coronavirus #Corona #crybabyTrump #GOPCorruptionOverCountry #LoserOfTheYear #MAGAmeltdown… https://t.co/sFwgk8Guj1,0,0,,"Orlando, FL",und,926004918686814213,SC_,4,50
342,1338064696834990082,viralvideovlogs,"RT @altoaragon: Cae a la mitad el número de contagios de covid en un día en la provincia de Huesca
 👉https://t.co/ZxlW4LG0iQ

#COVID19 #COV…",0,2,,കേരളം,es,952247125185720320,#StayHome,4744,4623
343,1338064689645969409,pirata_sabio,"RT @altoaragon: Cae a la mitad el número de contagios de covid en un día en la provincia de Huesca
 👉https://t.co/ZxlW4LG0iQ

#COVID19 #COV…",0,2,,"Teruel, España",es,743029375440977921,Pirata Sabio #YoMeVacunaré,644,439
344,1338064688031141894,internazlucana,RT @cronachelucane: UNISCITI AL NOSTRO CANALE TELEGRAM 🗣 - Tutti gli aggiornamenti sul #coronavirus in tempo reale📰 https://t.co/C3PpUbJTGR…,0,1,,,it,4077950386,InternazionaleLucana di #SanPaoloAlbanese,200,292
345,1338064683329269762,Mimoo_dicastri,"RT @Mediavenir: 🇫🇷 ALERTE INFO - 13 947 cas de #coronavirus en 24h en #France, en hausse par rapport à samedi dernier (12 923). (SPF) #COVI…",0,217,,,fr,992848332715413505,Mimoo,130,2039
346,1338064655231688705,BarbierFlorence,"RT @SkyNews: #Coronavirus: A third of people in the UK have seen conspiracy theories discouraging against getting a #COVID19 vaccine, a stu…",0,10,,Paris (France),en,348059444,Florence Barbier,1355,3659
347,1338064652345856000,superisabel76,"RT @AJWasahi: Tokyo close to being taken out of Go To Travel as virus rages

#GoToTravel #Tokyo #Aichi #COVID19 #coronavirus #tourism #Koik…",0,1,,Around!,en,66104090,C. Isabel Brain,2050,4994
348,1338064615364694018,superisabel76,"RT @AJWasahi: Tokyo reports 480 COVID-19 cases, the highest for a Sunday

#Tokyo #COVID19 #coronavirus #pandemic

https://t.co/Ze2asAKGmt",0,2,,Around!,en,66104090,C. Isabel Brain,2050,4994
349,1338064597790707712,allafrica,Lemon Prices Shoot Up in Western Uganda Thanks to Covid-19: https://t.co/cQOqRfOZiv #Uganda #Coronavirus #Covid19 https://t.co/TEjetpIrZ5,1,0,,Africa,en,16683014,allAfrica.com,427834,1825
350,1338064578962403328,AlArabiya_Eng,"Eager for a live music show after months of social distancing, more than 1,000 #Barcelona residents gather to parti… https://t.co/fh5x6FGSnF",1,1,,Dubai,en,22240612,Al Arabiya English,874036,45
351,1338064577712500738,kevbrijer,"@DDStandaard Pure #propaganda om de duimschroeven aan te draaien
#coronavirus 
#ikdoenietmeermee",0,0,,??????,nl,187132088,#corona is dictatuur #nexit #pro #EEG #anti #eu,630,321
352,1338064573400748036,AmelieCorbani,Ne pas fêter Noël cette année ? « C’est le truc qui pourrait nous faire craquer » #Noël #Coronavirus #Fêtes… https://t.co/2eDkVtrytm,0,0,,"Angers, France",fr,3296117679,corbani amelie,2236,4853
353,1338064571966382081,RobertMundell4,RT @RepSwalwell: Stop wearing face masks. #coronavirus,0,3914,,,en,1238861093067505664,Robert Mundell,283,236
354,1338064565473599488,Wadadli,Day 265 of 92 or 184 or 363 #coronavirus #shambles #noplanstill3rdquarter #abandoned #thirdwave #Lockdownextended… https://t.co/kacS2umvzU,0,0,,"ÜT: 51.279965,-0.952918",en,20173161,Stuart W Hill,113,878
355,1338064562634059776,MJose23342951,RT @Txetxujm: Postura de PP y VOX en la pandemia del #coronavirus https://t.co/oT5Xr2csHS,0,9,,Madrid España,es,1318193461,Medicis.💜🔻,2034,1979
356,1338064562067738625,Veganista2,"RT @Facts_n_Facts: #COVID19 [Breaking] le Dr/Pr @c_drosten confirme que des études récentes (ONS) en Allemagne et Autriche (mais pas que),…",0,5,,"Aveyron, Midi-Pyrénées",fr,1021728456588050432,Veganista,139,212
357,1338064547614220288,lugat,"RT @R_Simanow: Ich glaube, das wollte ich sagen: Es ist eine dystopische Utopie. Aber was sonst bleibt uns übrig, wenn wir realistisch sind…",0,1,,"Berlin, Germany",de,39321367,Luciana Gattass,236,765
358,1338064538063736833,singhsuren85,RT @HPCL: The world has been living under the shadow of a global pandemic for some time now. We are all aware about the precautions to be t…,0,5,,,en,3131229549,Surendra,22,100
359,1338064537640194049,sportface2016,"LIVE - Il bollettino e i numeri odierni delle #Marche #Coronavirus #COVID19
https://t.co/JpLz1hMmZ6",0,0,,Italia,it,4843529163,Sportface,5350,1411
360,1338064520661635074,Mumto1plus2,"@adurandworthing It's a good start but with the #coronavirus still raging, encouraging people to shop when it's les… https://t.co/T67gbQuvjW",0,0,,"Worthing, England",en,361251394,Mumto1plus2,227,210
361,1338064516979036160,thejoedoe1,RT @GrahamGGrant: Today’s #comment on the #Covid #vaccine drive as the #SNP’s rhetoric begins to unravel #coronavirus https://t.co/IVzfNX64…,0,12,,"Scotland, United Kingdom",en,3156794327,4575 on wing's block list level traitor,2951,4996
362,1338064512658919424,_Covid19_UK_,"Coronavirus Covid-19  Progress Comparison for UK
12/12/2020

More insights:
https://t.co/1APT2UnJkg

#coronavirus… https://t.co/3weIuUoBnr",0,0,,UK,en,1314672811919781888,COVID-19 UK Daily Report,432,524
363,1338064505595715584,esquerdistassim,"WTF??? 

#coronavirus #VacinaNoBrasil #Covid_19 https://t.co/CXbPNzt0GY",1,0,,,und,1265282815257726976,Não está sendo fácil 🚩,5398,5922
364,1338064505415192583,moneycontrolcom,#IdeasForProfit | The vaccine immunisation programme in India is picking up speed. What does this present for vario… https://t.co/Gl7xJG1hvm,7,0,,Mumbai,en,68927629,moneycontrol,979095,294
365,1338064479276462081,cackyd,I've just supported the @Shelter call for urgent action to the #coronavirus pandemic. We must support those facing… https://t.co/2Nl4TT7Owg,0,0,,Crawley,en,117879876,carol dodson,66,129
366,1338064478374666240,Tweelingetje2V,RT @VenitaDAnthonij: Net het bericht ontvangen dat de onderbouw van de basisschool van onze meiden de komende week dicht gaat. Leerkrachten…,0,8,,,nl,807640520646217728,V.de Poorter🚜,803,549
367,1338064477196087300,pirata_sabio,"RT @pirata_sabio: #AnticipaciónDeDatos #Aragón #Coronavirus

Total casos: 189

• #Zaragoza: 149 casos

• #Huesca: 16 casos

• #Teruel: 22 c…",0,1,,"Teruel, España",ca,743029375440977921,Pirata Sabio #YoMeVacunaré,644,439
368,1338064472594935808,anzfa81,"#mahirakhan Khan tests positive for #coronavirus
 https://t.co/VvmA1a6d9v",0,0,,"Rawalpindi, Pakistan",en,723524827,Aftab Hussain,532,1443
369,1338064455100411904,hariette_tss,"RT @Mediavenir: 🇫🇷 FLASH - Le professeur Philippe #Juvin ""espère"" que le #vaccin contre la #COVID19 fonctionnera, car sinon ""1 à 10 épisode…",0,172,,"Yvelines, Ile-de-France",fr,760412991401713664,Hariette Tss🍁,27,59
370,1338064452386770944,pirata_sabio,"#AnticipaciónDeDatos #Aragón #Coronavirus

Total casos: 189

• #Zaragoza: 149 casos

• #Huesca: 16 casos

• #Teruel… https://t.co/5ghkMHI4sH",1,1,,"Teruel, España",ca,743029375440977921,Pirata Sabio #YoMeVacunaré,644,439
371,1338064440726458368,rotorhead1234,RT @AndrewScheer: Now we know how the Liberals will pay for their massive deficits. Trudeau announced the Carbon Tax is going from $50 to $…,0,443,,Prince George BC,en,706499350260633600,Benjamin Giesbrecht,179,408
372,1338064428684742657,VanHvdh,#Hoekstra heeft van zijn vrouw (huisarts) gehoord dat veel mensen bang zijn naar het ziekenhuis te gaan en zorg uit… https://t.co/LoEJyvR8xk,0,0,,Twente,nl,506280984,Harry van der Horst,73,87
373,1338064425413009410,lllllogiccccc,"RT @CECCgov: In the midst of a global pandemic, we urge complete transparency from the Chinese gov’t &amp; the end of any punishments for those…",0,426,,,en,833512478646562816,Logic,3,5
374,1338064421046935556,EnrikeLopez,RT @CuatroVertices: #12Dic Autoridades sanitarias de #Argentina han detallado que en un última jornada de detección de casos fueron diagnos…,0,19,,"Leon, Spain.",es,71779714,Enrique López (con😷)#PruebasRapidas #COVIDcero,3508,4985
375,1338064420648353793,marinz82,اعتقد ان التردد و الخوف و الاحجام عن اخذ لقاح كورونا طبيعي مرده الى عدم مرور وباء بالاجيال الحالية، و ربما كان الحا… https://t.co/IrN5imQH0B,0,0,,sudan,ar,129794195,ابوعبيدة,745,775
376,1338064417066426370,mQ5nPLcK8WhfB6z,"RT @CECCgov: In the midst of a global pandemic, we urge complete transparency from the Chinese gov’t &amp; the end of any punishments for those…",0,426,,,en,1272795093460606976,123,8,22
377,1338064411727175680,Antonio29Garcia,RT @EFEnoticias: La Organización Mundial de la Salud (OMS) registró en las últimas 24 horas más de 13.000 muertes globales y 692.000 nuevos…,0,310,,"Alcorcón, Comunidad de Madrid",es,295079978,AG 🇪🇦 🌹🎅🌲,4133,924
378,1338064411563421696,SumanGoyalYoga,#cottinfab #lockdown #coronavirus #COVID19 #fashionblogger #Noida #fashionstyle #casual #jumpsuits #WinterIsComing https://t.co/CSAAOSq12a,0,0,,,und,710889757471944705,Suman Goyal,57,147
379,1338064410418540551,shellysherrchen,"RT @watch_union: Ich möchte betonen, dass der Verkauf verboten wird. 

Sich in Tschechien und Polen einzudecken und hier zu knallen, ist we…",0,4,,Ruhrpott,de,3346354985,Shellys Gassibegleiter,541,338
380,1338064408245907456,ismailyaln,RT @Cemil25631316: Bakın bakın ne buldum dostlar mehmet ceyhan in oğlu nerde yoneticiymis prefiezer de hala buna inanıp aşı olanların açın…,0,2,,"Adana , Türkiye",tr,161916813,İsmet Yalın,643,1926
381,1338064396321501185,shellysherrchen,"RT @watch_union: Die Entscheidung hätte man auch schon länger haben können. 

Der Bund hat sich nun endlich durchgerungen, den Verkauf von…",0,31,,Ruhrpott,de,3346354985,Shellys Gassibegleiter,541,338
382,1338064393146257408,ktnewsonline,"อัพเดทสถานการณ์ COVID-19 ณ วันที่ 13 ธ.ค. 63

#ไวรัสปอดอักเสบ #โควิด19 #โคโรนาไวรัส #Covid_19 #COVID2019 #COVID19… https://t.co/K7trRt033g",1,0,,Thailand,th,19059272,กรุงเทพธุรกิจ,787309,728
383,1338064384002674689,4th_turning,"RT @4th_turning: This UK version looks simplistic but by the end of 2021 we may all have a Covid card... or maybe not?
#COVID19 #Covid_19 #…",0,1,,Tokyo Japan - 日本 東京,en,747246914370867200,Philippe Chaniet,650,766
384,1338064340654694404,viralvideovlogs,"RT @AJWasahi: Tokyo reports 480 COVID-19 cases, the highest for a Sunday

#Tokyo #COVID19 #coronavirus #pandemic

https://t.co/Ze2asAKGmt",0,2,,കേരളം,en,952247125185720320,#StayHome,4744,4623
385,1338064339681546241,AquariusCZ,"RT @EuroZpravycz: Německá vláda chce před Vánoci zavřít většinu obchodů, na Silvestra zákaz shromažďování https://t.co/3Vrv4IDK1X #eurozpra…",0,1,,,cs,956229929594744832,AquariusTC 🇨🇿🇸🇰,1001,295
386,1338064333557944322,iamImranTareen,"Christmas, New Year &amp; Vaccination, Coming Soon. 
#Vaccination #NewYear2021 #NewYear #Christmas #Christmas2020… https://t.co/L2PyDyxWBT",0,0,,Around ,en,2794785156,ł₥Ɽ₳₦ ₮₳ⱤɆɆ₦,203,143
387,1338064332324700160,AJWasahi,"Tokyo reports 480 COVID-19 cases, the highest for a Sunday

#Tokyo #COVID19 #coronavirus #pandemic

https://t.co/Ze2asAKGmt",0,2,,Tokyo's Tsukiji district,en,288659231,Asahi Shimbun AJW,18423,2
388,1338064329057464322,ValeryCollins,#SundayBlogs according to my #coronavirus we emerge from #lockdown in #England on #WildWednesday #Christmasshopping… https://t.co/C93y84Pv7p,0,0,,London,en,135620577,ExperiencedTraveller,10070,11032
389,1338064294936711168,bartvanveenen,RT @dmkeesenberg: Lid Outbreak Management Team verzwijgt financieel belang bij coronatesten https://t.co/e7hkFjhyuy #covid #COVID19NL #COVI…,0,12,,Noord Nederland,nl,155140937,Bart van Veenen,281,393
390,1338064292067733505,NuneVajrapani,"@strongmajority @CDCflu the ""#coronavirus"" is a lie. There is no pandemic. Only the ""flu""-""vaccine"" causes the ""flu… https://t.co/A7CWnJoSL3",0,0,,"Perris, CA",en,1665375817,Michael Seth Kincaid Polite,282,1418
391,1338064284572659712,captncd,De situatie is zorgwekkend. Vandaar dat #Rutte c.s. vandaag overleggen en dinsdagavond (al) vertellen welke maatreg… https://t.co/71pttKN9b5,5,0,,,nl,990247916488085505,Captain Cat,762,1272
392,1338064274820829184,marie_essert,"meine mama hat gesagt, ich bin zu 99,9% negativ und geh nur aus journalistischer neugierde zum test. sie hat in bei… https://t.co/BwkCADmy4r",6,0,,medienhölle,de,1319354409474772993,marie essert,60,125
393,1338064257091563521,boncukhatunn,2020’den böyle çıkıyoruz ... #yeniyıl #coronavirus https://t.co/cDXEWAKiCA,9,0,,"Didim, Türkiye",tr,1126354785446318080,Boncuk Hanım 💙,1293,260
394,1338064252884619266,DrDSchneider1,"RT @DrPuerner: Ohne langfristige Strategie ist ein harter #Lockdown wertlos.  

Priorität muss der Schutz derer haben,die von #COVID19 star…",0,67,,,de,1272174972883087360,Dr. D. Schneider,26,51
395,1338064249676029952,Dutchsheepdog,RT @VenitaDAnthonij: Net het bericht ontvangen dat de onderbouw van de basisschool van onze meiden de komende week dicht gaat. Leerkrachten…,0,8,,Nederland,nl,897492056909783040,Dutchsheepdog,220,742
396,1338064232601034757,AnastasiaLatini,Non posso credere che con il record di morti in Europa per il #coronavirus e con 4 milioni di poveri che non avrann… https://t.co/I5nquYfPT1,3,0,,,it,1129079066672472064,Anastasia Latini,143,567
397,1338064230004625408,sjperryCA,RT @AndrewScheer: Now we know how the Liberals will pay for their massive deficits. Trudeau announced the Carbon Tax is going from $50 to $…,0,443,,"Coquitlam, BC, Canada",en,263515370,"Sharon Perry, CPA, CA",961,784
398,1338064229862137859,jereeem_th,"RT @Mediavenir: 🇫🇷 FLASH - Le professeur Philippe #Juvin ""espère"" que le #vaccin contre la #COVID19 fonctionnera, car sinon ""1 à 10 épisode…",0,172,,"Lyon, France",fr,1083850780979929088,jerem,318,597
399,1338064227840438272,harphat,"RT @CoronaEnglish: Dear World, please look at #Switzerland for once. This is happening and still people are enjoying their Sunday lunch out…",0,11,,London,en,1464668934,"Trudy Harpham, PhD",1972,174
400,1338064219351244800,Business12340,"RT @Mediavenir: 🇫🇷 FLASH - Le professeur Philippe #Juvin ""espère"" que le #vaccin contre la #COVID19 fonctionnera, car sinon ""1 à 10 épisode…",0,172,,,fr,1100775615672799234,Dak Zack,19,122
401,1338064216515866624,DaveBrych,"RT @DrPuerner: Ohne langfristige Strategie ist ein harter #Lockdown wertlos.  

Priorität muss der Schutz derer haben,die von #COVID19 star…",0,67,,Mannheim,de,38854003,Dave Brych,2371,283
402,1338064198400692226,ErsinKestaneclr,RT @B_e_d_r_i_y_e_: #MusmutluPazarlar #Suleymansoylu #pazar #pazarkeyfi #MutluPazarlar #OOOH #Covid_19 #coronavirus Helal olsun meclistekil…,0,3,,,tr,1111306912702889984,Ersin KESTANECİLER 🇹🇷,2700,1959
403,1338064180977528832,ShawyerHan,"RT @Mediavenir: 🇫🇷 FLASH - Le professeur Philippe #Juvin ""espère"" que le #vaccin contre la #COVID19 fonctionnera, car sinon ""1 à 10 épisode…",0,172,,,fr,788704934271315968,Han Shawyer,220,615
404,1338064177298980866,JaswanthKoppolu,"RT @BharatYSRCP: రాజమహేంద్రవరం ఆర్ట్స్ కాలేజీ గ్రౌండ్ లో ప్రారంభమైన ఆర్ పి ఎల్ సీజన్ ఫోర్ క్రికెట్ టోర్నమెంట్ .
#coronavirus #COVID #Covid_…",0,1,,viskhapatam,te,965540578355068928,Koppolu.jaswanth,146,3054
405,1338064176451706880,firstbiharnews,"बिहार में मिले कोरोना के 500 नए मरीज, राज्य में पॉजिटिव मरीजों का आंकड़ा पहुंचा 243248
https://t.co/xwLSB8VQpl… https://t.co/oyMh1CsIjN",2,0,,"Patna, India",hi,1135101493000847360,FirstBiharJharkhand,14013,125
406,1338064175617077248,NuneVajrapani,"@llarisah @CDCgov the ""#coronavirus"" is a lie. There is no pandemic. Only the ""flu""-""vaccine"" causes the ""flu"". Eat… https://t.co/z4W4GbnaGc",0,0,,"Perris, CA",en,1665375817,Michael Seth Kincaid Polite,282,1418
407,1338064146043039750,AJWasahi,"Tokyo close to being taken out of Go To Travel as virus rages

#GoToTravel #Tokyo #Aichi #COVID19 #coronavirus… https://t.co/rojuKSsydh",1,1,,Tokyo's Tsukiji district,en,288659231,Asahi Shimbun AJW,18423,2
408,1338064129450536966,latiaestaloca,RT @TurnoDePregunta: ¿Crees que la aprobación de la vacuna de Pfizer para su aplicación por la FDA americana y la MHRA británica ha sido pr…,0,8,,"Cruïlles, Monells i Sant Sadur",es,1233321496778547201,La tía está loca 🇪🇦,559,815
409,1338064123242958848,rstatstweet,RT @lrssvt: E comunque l'inizio della #scuola sembra aver dato un contributo notevole nell'incremento dei casi in gran parte delle regioni.…,0,1,,,it,1011817655957893120,Rstats,8950,34
410,1338064122139860994,ABM9261,"RT @UzalendoNews_KE: Ashanti tests positive for COVID-19 a week after she visited Kenya.
.
#UzalendoNewsKE #Coronavirus https://t.co/lfli8O…",0,2,,"Nakuru, Kenya",en,1264921680796844032,ABM,284,957
411,1338064116171288578,boubou0772,"RT @FabDelettres: Toi aussi réalise ton tuto comme le spécialiste du JT de @TF1 

🙏🏻
#MerciDocteur #Coronavirus #covid #OnEstSauvé https://…",0,11,,,fr,1327002133233856512,boubou,5,120
412,1338064113516376064,gegenrede,Vom eigenen Versagen lenken Politiker am liebsten mit dem #Klimawandel ab. Seit neuestem geht auch #coronavirus. https://t.co/ku3zlB3wKn,0,0,,Berlin,de,382908137,Alexander Fritsch,332,147
413,1338064101751349249,Sykrom1,"RT @SkyNews: #Coronavirus: A third of people in the UK have seen conspiracy theories discouraging against getting a #COVID19 vaccine, a stu…",0,10,,,en,1189853786447241216,Sykrom,363,3083
414,1338064051755229184,daniel_wwf,RT @Muschelschloss: Harald Hänisch ist tot. Der sächsische Lokalpolitiker der AfD starb nach Krankheit am Samstag. Angeblich soll er mit de…,0,2,,CSCL,de,225796913,Daniel 🎰♠️⚡🥑🇲🇹🇮🇲,7771,671
415,1338064042909372416,chrissilana,"RT @cgtnafrica: Health authorities in #Ethiopia on Saturday reported 515 new #coronavirus cases, bringing the national tally to 116,297. #C…",0,1,,Atlanta | Lagos | NJ | Abuja ,en,1014968858028003330,la revolutionaire 👑,438,300
416,1338064035791646720,nino_giovanni,"RT @Lanf040264: L'indice di positività risale al 10,1%.

E' inutile, i #BOT di #Salvini e #Meloni continuano a non rispettare le misure di…",0,14,,"Abruzzo, Italia",it,1108682857386520577,GiovanniDiNino#antifascioleghisti#FR,542,632
417,1338064021329735680,RichieSaile,"RT @enfermeratweet: 2020, el año que cambió nuestras vidas.

#coronavirus #covid19 https://t.co/cOpuPEcRwi",0,2,,Huánuco - Perú,es,724050230,Richie Saile,72,425
418,1338064020713185281,Lanf040264,"Prodotto del ""liberi tutti"" di questa estate:
l'#Italia ha il bilancio delle 𝐯𝐢𝐭𝐭𝐢𝐦𝐞 𝐝𝐚 #coronavirus 𝐩𝐢𝐮̀ 𝐚𝐥𝐭𝐨 𝐢𝐧… https://t.co/Id3EMghwN4",2,0,,Brescia,it,1211487148492251138,Lanf64 🇮🇹🇪🇺 #Facciamorete NO DM ⛔,3797,3072
419,1338064007425568768,ParayreC,RT @ludovic_marin: #instantané à la sortie du #metro sur la butte #montmartre un soir de #confinement pour lutter contre la propagation du…,0,5,,"Toulouse, France",fr,551882362,Christophe Parayre,2060,3704
420,1338064002828521472,ilfaroonline,"#Coronavirus, #Germania verso il #lockdown da mercoledì: ecco il piano https://t.co/8u4tu7cOVv",0,0,,"Lazio, Italia",it,44879140,Il Faro online,1932,95
421,1338063991868952582,Ticinonline,Moncucco lancia l'allarme: dopo Natale la terza ondata #clinicaluganese moncucco  #christiancamponovo  #ticino… https://t.co/GHkNgjOVCv,2,3,,Ticino - Switzerland,it,138682072,Ticinonline,13678,1341
422,1338063988609970177,margitfeierabe1,"RT @DrPuerner: Ohne langfristige Strategie ist ein harter #Lockdown wertlos.  

Priorität muss der Schutz derer haben,die von #COVID19 star…",0,67,,,de,3309326470,Margit F. Klarname,744,613
423,1338063978174541825,Sei_selbst,"#coronavirus #PCRGATE #lockdown #Panikmache
#Grundrechte #Ermaechtigungsgesetz #Impfzwang #Impfstoff #BigPharma… https://t.co/DSKNPRHq6Z",0,0,,Deutschland,und,1057614354659622912,Ich bins,439,217
424,1338063958117322754,mail_siwi,#coronavirus #covid19 #testpandemie #Mundschutz #Maskenpflicht #denhaag https://t.co/OVRev5s0dv,0,0,,"Wandfotos, Leinwände, Kalender",und,757922999769133056,Siwi,249,558
425,1338063942556524544,CSalasen,"RT @xosecuns: La crisis del #coronavirus amplía la desigualdad: los ingresos salariales de rentas bajas caen 5 veces más.
En apenas un mes…",0,2,,"Catalunya, España, Europa",es,1301172496939573252,Carmelo Salasen,87,225
426,1338063941981921280,AntoineVerw,"RT @Midilibre: #Montpellier : 8 m² par client, Le Polygone respecte-t-il le protocole sanitaire ? #Coronavirus https://t.co/w9Vf4tvdt0",0,1,,tchimi allanais francais  ,fr,1319629997263511553,PERSPICACITE LONGANIMITE amoursagessejusticeforce,49,364
427,1338063940878815233,ThePositiveID,"RT @ThePositiveID: Tia Thomas's Pandemic Virtual Prom || The Positive Identity Podcast Series
#Coronavirus #COVID19 #COVID19 #podcast #posi…",0,3,,,en,885807885992640512,Positive Identity,5033,5287
428,1338063928648212481,Bot_Corona_V,"RT @pipacomunicacao: Contra a Covid-19, Centrum cria o Botafogo Seguro. Via @meioemensagem https://t.co/3cg9Y4hmAx #dicapipa #dicadeleitura…",0,1,,Brazil,pt,1082540114973245440,Bot CoronaVirus,2470,9
429,1338063928644030465,Bot_Corona_V,"RT @AndradeErico: A compra de #cloroquina nunca teve base científica. Tem gente q adora falar em gastos fiscais, mas não vê problema em des…",0,1,,Brazil,pt,1082540114973245440,Bot CoronaVirus,2470,9
430,1338063928606208004,Bot_Corona_V,"RT @___DENISE___EU_: . 
#saúde #coronavirus
 
""Governo entrega plano de imunização ao STF com detalhes sobre grupos prioritários e vacinas""…",0,1,,Brazil,pt,1082540114973245440,Bot CoronaVirus,2470,9
431,1338063928597811204,Bot_Corona_V,RT @dados_covid: Atualização dos dados do Brasil. #coronavirus #covid19 https://t.co/ioXjU38kgh,0,1,,Brazil,pt,1082540114973245440,Bot CoronaVirus,2470,9
432,1338063924827189248,Drcarlotor,"RT @latinus_us: No hay impedimento legal para que los estados compren sus vacunas contra #COVID19, afirma gobernador de Aguascalientes. #Co…",0,110,,,es,507742596,Carlos Torres,1232,850
433,1338063911006990337,Eytrecep3,"RT @Usyinn: Basında çıkan haberlerden anladığım kadarıyla Ak Parti #Biontech'ten aşı almış ve kendi partililerine yaptırmış bile.

Fakat bi…",0,5,,,tr,1176212568672784385,Recep,1207,943
434,1338063902110744580,roznamasahara,"دنیا بھر میں کورونا وائرس متاثرین کی تعداد 7.17 کروڑ سے زائد،16 لاکھ سے زیادہ افراد ہلاک
#COVID #coronavirus… https://t.co/p7xmS0yMH4",0,0,,"Noida, India",ur,844439027721928706,Roznama Rashtriya Sahara,510,108
435,1338063897157361664,_TimeBombZone_,"RT @DrPuerner: Ohne langfristige Strategie ist ein harter #Lockdown wertlos.  

Priorität muss der Schutz derer haben,die von #COVID19 star…",0,67,,Deutschland,de,1079631546997501952,TimeBombZone💣,6,94
436,1338063878526300160,HeleneHargeshe1,"RT @Querdenken_News: Talk im Hangar-7 • Statt mehr Eigenverantwortung: Mit Vollgas in den nächsten Lockdown? | Servus-TV
https://t.co/8rEoS…",0,1,,Unterfranken,de,1226516554642227202,Helene Hargesheimer,369,384
437,1338063865758838784,AhoraNoticiasEs,"👉 Tres claves que debes conocer de la vacuna del #coronavirus que llegará a España.

Aquí te las contamos ⤵️… https://t.co/4XynmIr0u6",0,5,,,es,1069598298,#AhoraNoticiasAndalucía®,4530,4482
438,1338063865741979651,NotGip,😷 [#Coronavirus] El Ministro de Sanidad volvió a hacer un llamamiento a la ciudadanía para que restrinjan la movili… https://t.co/wrpVTxw0Ep,0,0,,Gipuzkoa,es,226611875,Noticias de Gipuzkoa,19845,1275
439,1338063865561550851,News_ZentralCH,"Das #Coronavirus, es hat uns alles bewegt. Lesen Sie hier 26 Geschichten von Frauen und Männern aus der Zentralschw… https://t.co/tqKVs6oHvu",0,0,,Luzern,de,374414341,luzernerzeitung.ch,1049,51
440,1338063856401346562,Kadri06945977,"RT @Usyinn: Basında çıkan haberlerden anladığım kadarıyla Ak Parti #Biontech'ten aşı almış ve kendi partililerine yaptırmış bile.

Fakat bi…",0,5,,"İzmir, Türkiye",tr,1038466279743651840,EYT İZMIR KADRİ,3001,4958
441,1338063839477305348,CocoChichiDoggy,"RT @GDNonline: National Health Regulatory Authority approves Sinopharm Covid-19 vaccine

Read More - https://t.co/QKOwDzPiYs

#bahrain #man…",0,3,,,en,122680003,Huma Ahmed,17,137
442,1338063832632135680,ideal_almeria,⚠ #Almería #Coronavirus La limitación de movilidad pone contra las cuerdas al sector hotelero y turístico. UGT advi… https://t.co/7y9NvNAiso,0,0,,Almería,es,193627515,ideal_almeria,20203,416
443,1338063830631518209,ParayreC,RT @ludovic_marin: #instantané lumières de #paris la nuit un soir de #confinement 🌃📷🇨🇵 #coronavirus https://t.co/g417J0vQE3,0,8,,"Toulouse, France",fr,551882362,Christophe Parayre,2060,3704
444,1338063827875885062,Moritzbhg,"These containers used to ship fresh tuna. Now they'll deliver #Covid_19 #vaccines. #coronavirus 
It's one of the bi… https://t.co/t8m8FTl4Gw",0,0,,,en,426611780,Moritz zu Hause Bleiben 🇪🇺,2143,4972
445,1338063774507544578,gasnakli,"#yalanhabershowtv 
#recepbayraktar 
#pazar 
#SueleymanSoylu 
#besiktasinmacivar 
#CemilMeric 
#pazarkeyfi… https://t.co/vhRbsg2LQI",0,0,,,und,3609542537,bibbib,134,237
446,1338063768945913856,CovidBelgium,🇧🇪FLASH - Saint Nicolas répand le #coronavirus dans une maison de repos à Mol: le nombre de contaminés grimpe à 70. #COVID19be,0,0,,,fr,1315673959476662272,COVID BELGIUM,327,10
447,1338063735764656129,tharakasenavi,"RT @newsradiolk: COVID-19 PCR tests conducted in Sri Lanka has surpassed 1 million. With 15,239 tests carried out yesterday, a total of 1,0…",0,2,,Auckland ,en,187452055,Tharakasenavirathna,53,61
448,1338063729049690112,NicoleGIREL,"Covid-19. « La situation est critique », alerte le professeur Philippe Juvin #Coronavirus #Virus https://t.co/QtJ5WkzvN3 via @ouestfrance",0,0,,Loire-Atlantique,fr,1563083502,Nicole GIREL,345,132
